<openmm.openmm.HarmonicBondForce; proxy of <Swig Object of type 'OpenMM::HarmonicBondForce *' at 0x2b1d4c9aba20> >
<openmm.openmm.HarmonicAngleForce; proxy of <Swig Object of type 'OpenMM::HarmonicAngleForce *' at 0x2b1d4c9abdb0> >
<openmm.openmm.NonbondedForce; proxy of <Swig Object of type 'OpenMM::NonbondedForce *' at 0x2b1d4c9abf90> >
<openmm.openmm.CMMotionRemover; proxy of <Swig Object of type 'OpenMM::CMMotionRemover *' at 0x2b1d4c9aba20> >
<openmm.openmm.MonteCarloBarostat; proxy of <Swig Object of type 'OpenMM::MonteCarloBarostat *' at 0x2b1d4c9abdb0> >
#"Progress (%)"	"Step"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
18.0%	1800000	-31644.000905734894	310.5377386821514	30.722417892362543	0.9698288987847499
18.1%	1810000	-31738.98160457256	305.2710630443715	31.059373305223055	0.9593074663726183
18.2%	1820000	-31865.719152499165	304.55359010295047	30.188006309551216	0.9869975647622623
18.3%	1830000	-32087.95849873632	309.56159177731564	30.333509763815943	0.9822631454305737
18.4%	1840000	-32142.596404991054	305.8887681908062	30.406795110426028	0.9798957306861467
18.5%	1850000	-32006.538666402164	298.88753936506157	30.952457264899223	0.9626211081581433
18.6%	1860000	-32119.286848051182	308.47738474992815	30.14643385653243	0.9883586514528478
18.7%	1870000	-32271.598792400153	301.40589403711186	30.106424137145936	0.9896721236911217
18.8%	1880000	-32044.373801820853	306.4942620018192	30.35859638235652	0.9814514589966711
18.9%	1890000	-31948.764610020386	303.865247532885	30.612198614387797	0.9733207695363287
19.0%	1900000	-32051.771760571224	300.2574685047079	30.3760786677798	0.9808866061490427
19.1%	1910000	-31927.575450591103	308.18637508300816	30.378330359154134	0.9808139012345806
19.2%	1920000	-31471.55306194903	314.6723286767407	30.55211563910653	0.9752348761869967
19.3%	1930000	-31694.372946055548	312.9050969066485	30.596914648541908	0.9738069689315805
19.4%	1940000	-32037.1843472225	301.28352029579105	30.26275177994349	0.9845597957916603
19.5%	1950000	-31816.06859013083	311.1737017891519	30.480662027871816	0.9775210487655936
19.6%	1960000	-31760.538177419512	300.1737463465691	30.690996434847577	0.9708218100968554
19.7%	1970000	-31657.807161842415	312.209278512028	30.43267173863132	0.979062534122904
19.8%	1980000	-32137.21787695022	310.14641672938075	30.72509025322756	0.9697445464598743
19.9%	1990000	-31940.55989141058	305.8952726671816	30.255969696411924	0.9847804916359476
20.0%	2000000	-31962.96678606019	309.7777200788042	30.356051472033766	0.98153373932722
20.1%	2010000	-31924.728168654197	311.1502854875938	30.671225046099053	0.9714476245331592
20.2%	2020000	-32262.954725915042	304.6837966196226	30.223444348410478	0.9858402758162763
20.3%	2030000	-31409.835592690564	302.0507777608158	30.572044297268242	0.9745991606854119
20.4%	2040000	-31869.49471444398	312.7554655164656	30.252668885659645	0.9848879391490154
20.5%	2050000	-32316.154344585666	304.0175619267192	30.147688861461358	0.9883175075036441
20.6%	2060000	-32152.34478456847	299.3433734767604	30.187771243592522	0.9870052503090659
20.7%	2070000	-32135.996428132465	299.2862972243179	30.539384340986683	0.9756414333659817
20.8%	2080000	-32027.597470252716	306.7514272345538	30.373126493107424	0.980981945316573
20.9%	2090000	-31433.04061301163	307.2464198506637	30.493972657360075	0.9770943604936755
21.0%	2100000	-32106.774413998413	298.78239931422513	30.784006966703576	0.9678885774935697
21.1%	2110000	-31555.449230975413	317.602523316552	30.44281149728431	0.97873643225143
21.2%	2120000	-32230.92394592188	304.445921138022	30.04404448357528	0.9917269537010471
21.3%	2130000	-32064.16112161096	305.1065209972044	30.22304542286965	0.9858532882992903
21.4%	2140000	-31894.623196141736	307.05935302078694	30.431627380619368	0.9790961337654379
21.5%	2150000	-32336.254303333524	299.27213657103687	30.192498413370455	0.9868507171755027
21.6%	2160000	-31887.256895475963	300.9515008078745	30.18493464329235	0.9870980031813975
21.7%	2170000	-31852.486844314088	304.5900033763673	30.18205681453075	0.9871921219832249
21.8%	2180000	-32152.518010648346	310.1532072466167	30.25796412484958	0.9847155806522058
21.9%	2190000	-31889.01152275683	305.76885354118053	30.61864742601713	0.9731157715097887
22.0%	2200000	-32378.327605904487	306.5552719174809	30.36093473186684	0.9813758692113492
22.1%	2210000	-32042.58692337008	303.47471724185704	30.43481512363438	0.9789935832209791
22.2%	2220000	-31733.72301719425	307.3095500836159	30.214218507040897	0.9861412998523045
22.3%	2230000	-32048.902677558304	303.26127039119626	30.723303002957103	0.96980095889062
22.4%	2240000	-31689.23988086026	307.91798508686236	30.654187226439102	0.9719875621708339
22.5%	2250000	-31530.365062451398	307.31389763799757	30.695338356099725	0.9706844852757244
22.6%	2260000	-32019.76124900201	293.658316342832	30.163562638244212	0.9877973987985534
22.7%	2270000	-31875.893812657276	309.7693323618004	30.357300491307523	0.9814933551514725
22.8%	2280000	-31743.73243268946	308.23983186196267	29.993474931716	0.9933990236339111
22.9%	2290000	-32092.678285451082	303.6843537052668	30.608344682744377	0.9734433214662614
23.0%	2300000	-31575.191620336787	309.55849600352553	30.60232462494306	0.9736348162344972
23.1%	2310000	-32283.42274387268	296.165037685026	30.24755901935147	0.9850543210277767
23.2%	2320000	-31611.841508741898	311.1520135559705	30.96759935389496	0.962150419606463
23.3%	2330000	-32002.460583230888	298.81832016497157	30.93799101564314	0.9630712187319922
23.4%	2340000	-31659.642708496132	306.2858480453314	30.521611273640993	0.9762095600204036
23.5%	2350000	-32246.46814260207	306.56723122628495	30.128634257198424	0.988942560694932
23.6%	2360000	-31736.331008086854	307.01071200719645	30.286999089288752	0.9837715722417769
23.7%	2370000	-32142.288955425553	303.9183826066753	30.36787491583939	0.981151588483856
23.8%	2380000	-31712.384465759562	305.78089213328144	30.563357332491822	0.9748761691464882
23.9%	2390000	-32139.87478341715	304.6190570493413	30.266687859407263	0.9844317571502643
24.0%	2400000	-32116.86915758805	294.3713158085699	30.60797336199662	0.9734551307976976
24.1%	2410000	-32009.54702843813	300.66168800805895	30.49504279906575	0.9770600719887392
24.2%	2420000	-31841.579857657838	306.90001031238296	30.638084705273073	0.9724984116721503
24.3%	2430000	-31843.915813763568	309.38082824589435	30.483703411962345	0.9774235206888474
24.4%	2440000	-31941.791245796427	310.0346017440653	30.247134890096905	0.9850681335874256
24.5%	2450000	-31666.294643194356	308.4116288091373	30.50346818729133	0.9767901974165866
24.6%	2460000	-32085.344513451157	297.6752422701247	30.471020940945714	0.977830338218727
24.7%	2470000	-31947.749765120854	300.30366031587124	30.317706102063685	0.9827751681558364
24.8%	2480000	-31427.730447065027	308.5450981456677	30.71207075185407	0.9701556418417708
24.9%	2490000	-32018.063112232776	303.18433334868695	30.32665848714701	0.9824850543683451
25.0%	2500000	-31593.22338024521	310.1266883462491	30.180130310010522	0.9872551379498824
25.1%	2510000	-31851.21926034469	308.2818928480885	30.10450543852733	0.9897352000482629
25.2%	2520000	-32153.5309971362	301.94600390942315	30.30875430195237	0.983065434353254
25.3%	2530000	-31746.451500190364	307.15562108178614	30.299572072578563	0.9833633505180788
25.4%	2540000	-32151.58124098013	299.3055346456422	30.459791018033705	0.9781908449376576
25.5%	2550000	-31910.37758358504	311.0398127246596	30.583157256340293	0.9742450219516777
25.6%	2560000	-31667.408252035675	313.0572120984193	30.458599367508743	0.9782291152999885
25.7%	2570000	-31720.588730725867	305.7311354633708	30.47753470242032	0.9776213530219917
25.8%	2580000	-31840.51795100601	309.6152007775643	30.27765345264864	0.9840752275982076
25.9%	2590000	-31794.135282019095	308.71442342046953	30.43387658975038	0.9790237738753756
26.0%	2600000	-32044.609736269747	300.2061025358276	29.95924361785343	0.9945340774491054
26.1%	2610000	-31821.130014140566	308.546625780745	30.434066330734137	0.9790176701581806
26.2%	2620000	-31600.13505487278	301.84994277465677	30.598630848629135	0.9737523505529577
26.3%	2630000	-31949.15245676937	301.82910596079216	30.90437791573107	0.9641187016868651
26.4%	2640000	-31479.977776719432	313.1406194691088	30.126572278707734	0.9890102477278218
26.5%	2650000	-32047.65205898619	303.3651215756829	30.27311497216051	0.9842227580463762
26.6%	2660000	-32225.67762692453	308.30307626394807	30.160365837508518	0.9879020988366171
26.7%	2670000	-31874.352638246724	303.8730289619035	30.211122663086243	0.9862423533489132
26.8%	2680000	-32209.940510289685	301.16119756924564	30.48393580197127	0.9774160694377302
26.9%	2690000	-31867.718966379238	308.15542540822946	30.547585353074933	0.975379506045169
27.0%	2700000	-32481.272965495184	294.3248496460862	30.310416823847845	0.9830115133590693
27.1%	2710000	-31871.34458249336	307.8237857715139	30.233032098630332	0.9855276379607559
27.2%	2720000	-31710.56620030169	301.15550652980255	30.607694492187978	0.9734640000461187
27.3%	2730000	-31600.312832275347	313.19193887329993	30.68453750795723	0.9710261627644929
27.4%	2740000	-31958.092971992155	303.8683842402632	30.227929812135926	0.9856939888947523
27.5%	2750000	-31730.125790903054	298.52661660600984	30.591473827537953	0.9739801645559635
27.6%	2760000	-31866.47330860229	306.88919925351723	30.800221374537774	0.9673790441385103
27.7%	2770000	-31586.444706639682	308.4206874561039	30.479486144770647	0.9775587610313722
27.8%	2780000	-31660.280510757526	316.58364028807523	30.06239655934968	0.991121537956301
27.9%	2790000	-32168.636562526633	304.28445085580944	31.075772285150325	0.9588012307193006
28.0%	2800000	-31682.68714473647	309.15721465467516	30.523364620936764	0.9761534838173563
28.1%	2810000	-31744.7670817186	304.70267993094757	30.63708737551554	0.9725300694336476
28.2%	2820000	-31924.05719998706	306.3434071569507	30.70377645894009	0.9704177188887538
28.3%	2830000	-32315.700230806775	302.3494596217571	29.8857950926312	0.9969782841715796
28.4%	2840000	-32377.526150841673	294.8300092293953	30.307694946637433	0.9830997957784515
28.5%	2850000	-31576.825158106105	309.8765527419933	30.252627245537305	0.9848892947619987
28.6%	2860000	-31552.923807888234	302.982290867822	30.386391181553087	0.9805537134874724
28.7%	2870000	-31864.96626404015	304.8695899980231	30.3466399903318	0.9818381449164545
28.8%	2880000	-32131.157145850302	305.2897929002456	30.252561768060932	0.9848914264183529
28.9%	2890000	-31531.652629641758	304.9413701986547	30.44059520333945	0.9788076912926521
29.0%	2900000	-31956.77167272888	307.3088491277677	30.054922351012525	0.9913680150150539
29.1%	2910000	-31872.215794180695	301.6138686881681	30.85876680478043	0.9655437270402895
